timestamp,value
2022-04-06T13:46:30,76.5705818323388
2022-04-06T14:01:30,76.4843756207245
2022-04-06T14:16:30,76.3516895622949
2022-04-06T14:31:30,76.453786319829
2022-04-06T14:46:30,76.4752385568206
2022-04-06T15:01:30,76.4935126846283
2022-04-06T15:16:30,76.4935126846283
2022-04-06T15:31:30,76.7429942555677
2022-04-06T15:46:30,76.6504318255854
2022-04-06T16:01:30,76.72472012776
2022-04-06T16:16:30,77.5220282692812
2022-04-06T16:31:30,77.4695894677462
2022-04-06T16:46:30,77.4421782760347
2022-04-06T17:01:30,76.6567880439533
2022-04-06T17:16:30,76.7553094286554
2022-04-06T17:31:30,76.6814183901288
2022-04-06T17:46:30,76.6905554540326
2022-04-06T18:01:30,76.8168852940943
2022-04-06T18:16:30,76.8228442488142
2022-04-06T18:31:30,76.7708027109271
2022-04-06T18:46:30,76.6996925179365
2022-04-06T19:01:30,76.8510499678217
2022-04-06T19:16:30,76.7735835564631
2022-04-06T19:31:30,76.8383375310859
2022-04-06T19:46:30,76.884420114253
2022-04-06T20:01:30,76.7275009732959
2022-04-06T20:16:30,76.7982139026386
2022-04-06T20:31:30,76.829200467182
2022-04-06T20:46:30,76.9245437427003
2022-04-06T21:01:30,77.0894081566172
2022-04-06T21:16:30,76.9495713525238
2022-04-06T21:31:30,76.9277218518842
2022-04-06T21:46:30,76.9892977173231
2022-04-06T22:01:30,76.9308999610682
2022-04-06T22:16:30,77.0139280634986
2022-04-06T22:31:30,77.1215865121046
2022-04-06T22:46:30,77.1247646212886
2022-04-06T23:01:30,77.1493949674641
2022-04-06T23:16:30,77.1462168582802
2022-04-06T23:31:30,77.263409634438
2022-04-06T23:46:30,77.1398606399123
2022-04-07T00:01:30,77.1863404867274
2022-04-07T00:16:30,77.1275454668245
2022-04-07T00:31:30,77.2201078968068
2022-04-07T00:46:30,77.2201078968068
2022-04-07T01:01:30,77.2510944613502
2022-04-07T01:16:30,77.3249854998768
2022-04-07T01:31:30,77.3587529099562
2022-04-07T01:46:30,77.3126703267891
2022-04-07T02:01:30,77.4942198139217
2022-04-07T02:16:30,77.426287730115
2022-04-07T02:31:30,77.5065349870095
2022-04-07T02:46:30,77.5403023970889
2022-04-07T03:01:30,78.017813301976
