timestamp,value
2022-04-06T13:55:37,76.3425524983911
2022-04-06T14:10:37,76.5920340693305
2022-04-06T14:25:37,76.4688823384527
2022-04-06T14:40:37,76.4688823384527
2022-04-06T14:55:37,76.6659251078571
2022-04-06T15:10:37,76.7429942555677
2022-04-06T15:25:37,76.5952121785144
2022-04-06T15:40:37,76.5952121785144
2022-04-06T15:55:37,76.7151858002082
2022-04-06T16:10:37,77.5013705595856
2022-04-06T16:25:37,77.3925203200356
2022-04-06T16:40:37,77.8978396802822
2022-04-06T16:55:37,76.7306790824799
2022-04-06T17:10:37,76.8371457401419
2022-04-06T17:25:37,76.8538308133576
2022-04-06T17:40:37,76.6230206338739
2022-04-06T17:55:37,76.7553094286554
2022-04-06T18:10:37,76.9122285696125
2022-04-06T18:25:37,76.9428178705079
2022-04-06T18:40:37,76.9463932433399
2022-04-06T18:55:37,76.7735835564631
2022-04-06T19:10:37,76.8752830503492
2022-04-06T19:25:37,76.9217628971643
2022-04-06T19:40:37,76.8907763326209
2022-04-06T19:55:37,76.9213656335163
2022-04-06T20:10:37,76.9305026974202
2022-04-06T20:25:37,76.8784611595332
2022-04-06T20:40:37,76.9742016986994
2022-04-06T20:55:37,77.0508735827619
2022-04-06T21:10:37,76.9491740888758
2022-04-06T21:25:37,77.0663668650337
2022-04-06T21:40:37,76.992475826507
2022-04-06T21:55:37,77.2661904799739
2022-04-06T22:10:37,77.0043937359468
2022-04-06T22:25:37,77.0167089090346
2022-04-06T22:40:37,77.2479163521663
2022-04-06T22:55:37,77.1398606399123
2022-04-06T23:10:37,77.2137516784389
2022-04-06T23:25:37,77.1398606399123
2022-04-06T23:40:37,77.1644909860878
2022-04-06T23:55:37,77.1676690952718
2022-04-07T00:10:37,77.1954775506313
2022-04-07T00:25:37,77.0075718451307
2022-04-07T00:40:37,77.1247646212886
2022-04-07T00:55:37,77.1462168582802
2022-04-07T01:10:37,77.3122730631411
2022-04-07T01:25:37,77.3400815185006
2022-04-07T01:40:37,77.4942198139217
2022-04-07T01:55:37,77.5911521440319
2022-04-07T02:10:37,77.4139725570272
2022-04-07T02:25:37,77.5001787686416
2022-04-07T02:40:37,77.531165333185
2022-04-07T02:55:37,77.4417810123867
2022-04-07T03:10:37,77.3802051469478
2022-04-07T03:25:37,77.2848618714296
2022-04-07T03:40:37,77.3309444545967
2022-04-07T03:55:37,77.4171506662111
2022-04-07T04:10:37,77.3432596276845
2022-04-07T04:25:37,77.3480267914604
2022-04-07T04:40:37,77.4004655929955
2022-04-07T04:55:37,77.584795925664
2022-04-07T05:10:37,77.4032464385314
2022-04-07T05:25:37,77.3384924639086
2022-04-07T05:40:37,77.4958088685137
2022-04-07T05:55:37,77.5172611055053
2022-04-07T06:10:37,77.5232200602252
2022-04-07T06:25:37,77.5665217978564
2022-04-07T06:40:37,75.1650630457409
2022-04-07T06:55:37,74.8818140647222
2022-04-07T07:10:37,74.9247185387054
2022-04-07T07:25:37,74.9187595839855
2022-04-07T07:40:37,74.9251158023534
2022-04-07T07:55:37,74.8726770008184
2022-04-07T08:10:37,74.890951128626
2022-04-07T08:25:37,75.0109247503198
2022-04-07T08:40:37,75.0244317143516
2022-04-07T08:55:37,75.0673361883348
2022-04-07T09:10:37,75.1221585717577
2022-04-07T09:25:37,75.1805563280126
2022-04-07T09:40:37,75.2234608019959
2022-04-07T09:55:37,75.2298170203637
2022-04-07T10:10:37,75.3311192506019
2022-04-07T10:25:37,75.1249394172937
2022-04-07T10:40:37,75.1773782188287
2022-04-07T10:55:37,75.1650630457409
2022-04-07T11:10:37,75.1745973732928
2022-04-07T11:25:37,76.8768721049412
2022-04-07T11:40:37,77.0123390089067
2022-04-07T11:55:37,75.2846394037867
2022-04-07T12:10:37,75.3617085514973
2022-04-07T12:25:37,75.7712873725777
2022-04-07T12:40:37,75.4169281985683
2022-04-07T12:55:37,75.3986540707606
2022-04-07T13:10:37,75.4232844169361
2022-04-07T13:25:37,75.5309428655422
2022-04-07T13:40:37,75.4447366539277
2022-04-07T13:55:37,75.4602299361995
2022-04-07T14:10:37,75.7804244364815
2022-04-07T14:25:37,75.7959177187532
2022-04-07T14:40:37,75.8392194563844
2022-04-07T14:55:37,75.7959177187532
2022-04-07T15:10:37,75.6572727056038
2022-04-07T15:25:37,75.752615981122
2022-04-07T15:40:37,75.7589721994899
2022-04-07T15:55:37,75.7649311542098
2022-04-07T16:10:37,75.7434789172182
2022-04-07T16:25:37,75.7986985642892
2022-04-07T16:40:37,75.6417794233321
2022-04-07T16:55:37,75.6759440970595
2022-04-07T17:10:37,75.6819030517793
2022-04-07T17:25:37,75.9095351220791
2022-04-07T17:40:37,76.023549789053
2022-04-07T17:55:37,75.7772463272976
2022-04-07T18:10:37,75.9989194428775
2022-04-07T18:25:37,75.8511373658242
2022-04-07T18:40:37,75.9989194428775
2022-04-07T18:55:37,75.8821239303676
2022-04-07T19:10:37,76.0545363535964
2022-04-07T19:25:37,75.8789458211837
2022-04-07T19:40:37,75.8348495562565
2022-04-07T19:55:37,75.8356440835525
2022-04-07T20:10:37,75.7895615003853
2022-04-07T20:25:37,75.7371226988503
2022-04-07T20:40:37,75.8141918465609
2022-04-07T20:55:37,75.7804244364815
2022-04-07T21:10:37,75.9957413336935
2022-04-07T21:25:37,75.9218502951669
2022-04-07T21:40:37,75.8110137373769
2022-04-07T21:55:37,75.9218502951669
2022-04-07T22:10:37,76.0696323722202
2022-04-07T22:25:37,76.0112346159652
2022-04-07T22:40:37,75.9866042697897
2022-04-07T22:55:37,75.9866042697897
2022-04-07T23:10:37,76.0084537704293
2022-04-07T23:25:37,75.968330141982
2022-04-07T23:40:37,76.0084537704293
2022-04-07T23:55:37,76.0299060074209
2022-04-08T00:10:37,76.079166699772
2022-04-08T00:25:37,75.8880828850875
2022-04-08T00:40:37,76.2170171856254
2022-04-08T00:55:37,76.075988590588
2022-04-08T01:10:37,76.1530577382986
2022-04-08T01:25:37,76.1347836104909
2022-04-08T01:40:37,76.1407425652108
2022-04-08T01:55:37,76.1653729113864
2022-04-08T02:10:37,76.1621948022024
2022-04-08T02:25:37,76.4208134370456
2022-04-08T02:40:37,76.074796799644
2022-04-08T02:55:37,76.2162226583294
2022-04-08T03:10:37,76.2253597222333
2022-04-08T03:25:37,76.1546467928906
2022-04-08T03:40:37,76.1729209206982
2022-04-08T03:55:37,76.3238811069354
